dtype,m,n,k,ck_preshuffle,ck us,ck TFLOPS,ck TB/s,ck err,asm us,asm TFLOPS,asm TB/s,asm err,asm/ck
torch.bfloat16,3072,2048,4096,False,50.53622999999997,1019.8546182016354,0.41497990649480604,0,80.9163295454545,636.9493999730645,0.25917537433799825,0.0,1.601154845651418
torch.bfloat16,3072,2048,512,False,13.500131313131313,477.21394663276754,0.19417885198273419,0,37.196920000000034,173.19850525258525,0.07047465220238658,0.0,2.755300606877751
torch.bfloat16,3072,9216,2048,False,101.69986,1140.2583739249985,0.24745190406358475,0,181.93591919191937,637.3898980864385,0.13832246052223057,0.0,1.7889495540300584
torch.bfloat16,3073,1024,2048,False,20.268750000000026,635.9097720382355,0.41397007708911454,0,38.49816666666666,334.7976620185377,0.21794949543051834,0.0,1.8993853427895955
torch.bfloat16,3073,12288,2048,False,140.2258877551021,1103.0000007853214,0.2243475046130015,0,221.94646999999998,696.8759372654137,0.14174286259204755,0.0,1.582778141420071
torch.bfloat16,3073,2048,4096,False,52.675440000000016,978.7556547795326,0.3982048560012027,0,91.13675257731958,565.7035532866945,0.23015540280749502,0.0,1.7301564557850786
torch.bfloat16,3073,2048,512,False,14.788212121212114,435.7895358260369,0.17730013462811298,0,39.780363636363646,162.0032475044791,0.06591070971516325,0.0,2.6900049384132756
torch.bfloat16,3073,9216,2048,False,112.85935353535348,1027.844499318899,0.2230020925302935,0,184.76945454545455,627.819495453794,0.1362122979792016,0.00010861287591978908,1.6371656292322732
torch.bfloat16,3182,1024,2048,False,20.485170000000007,651.5091321185031,0.4204938499412012,0,38.540734042553225,346.29011770414746,0.22350088066535828,0.0,1.8813968369583074
torch.bfloat16,3182,12288,2048,False,140.9343232323232,1136.3825380705307,0.22480371901863025,0,223.8413958333334,715.4856381223049,0.1415402181622832,0.0,1.5882674333656963
torch.bfloat16,3182,2048,4096,False,53.54145000000003,997.0798570453353,0.4001027241511014,0,96.88455789473683,551.0176489632316,0.22110933326727536,0.0,1.809524357198708
torch.bfloat16,3182,2048,512,False,14.894642857142859,448.02267016424884,0.1797800743316149,0,40.966412371133984,162.89289878608136,0.06536476701305727,0.0,2.7504125318109374
torch.bfloat16,3182,9216,2048,False,112.44635000000002,1068.2114444088222,0.22580638677911727,0,185.96736999999996,645.9008263223814,0.13653526422404105,0.0,1.6538319829856631
