gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,7177,2560,2048,ck,0,0,72.609,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1036.16,780.5,0.0
gfx950,256,7185,2560,2048,ck,0,2,72.5867,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1036.67,780.8,0.0
gfx950,256,7206,2560,2048,ck,0,2,72.0531,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1035.15,779.44,0.0
gfx950,256,7217,2560,2048,ck,0,0,72.5669,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1042.84,785.13,0.0
gfx950,256,7257,2560,2048,ck,0,0,72.7508,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1036.2,779.73,0.0
gfx950,256,7265,2560,2048,ck,0,3,73.0204,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1025.93,771.93,0.0
gfx950,256,7393,2560,2048,ck,0,1,73.7844,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1027.79,772.1,0.0
gfx950,256,7461,2560,2048,ck,0,2,73.8716,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1048.53,787.03,0.0
gfx950,256,7634,2560,2048,ck,0,3,74.2968,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1057.52,792.18,0.0
gfx950,256,8129,2560,2048,cktile,27,0,78.2652,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1089.1,811.49,0.0
gfx950,256,8192,2560,2048,ck,0,2,75.4964,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1130.11,841.51,0.0
gfx950,256,1,3072,2048,ck,8,2,5.5803,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.25,1128.91,0.0
gfx950,256,2,3072,2048,ck,8,2,5.6662,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.44,1113.24,0.0
gfx950,256,4,3072,2048,ck,8,2,6.1588,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.17,1026.86,0.0
gfx950,256,8,3072,2048,ck,8,2,6.2159,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,16.19,1022.7,0.0
gfx950,256,16,3072,2048,ck,8,2,6.2641,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,32.14,1025.29,0.0
gfx950,256,32,3072,2048,ck,8,2,7.1585,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,56.25,915.5,0.0
gfx950,256,48,3072,2048,ck,8,2,7.8295,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,77.14,853.78,0.0
gfx950,256,64,3072,2048,ck,8,2,7.8506,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,102.58,868.18,0.0
gfx950,256,80,3072,2048,ck,8,2,8.1667,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,123.25,850.53,0.0
gfx950,256,96,3072,2048,ck,8,2,9.2223,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,130.98,767.48,0.0
gfx950,256,112,3072,2048,ck,7,0,9.458,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,148.86,761.48,0.0
gfx950,256,128,3072,2048,ck,7,0,9.4357,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,170.69,777.9,0.0
gfx950,256,256,3072,2048,ck,18,0,9.4334,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,341.47,889.25,0.0
gfx950,256,512,3072,2048,ck,2,0,15.5979,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,413.03,672.25,0.0
gfx950,256,588,3072,2048,ck,2,2,15.8606,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,465.6,699.05,0.0
gfx950,256,773,3072,2048,ck,0,3,19.764,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,489.56,635.38,0.0
gfx950,256,822,3072,2048,ck,0,0,19.9419,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,518.66,653.16,0.0
gfx950,256,1024,3072,2048,ck,0,0,19.7347,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,652.91,743.87,0.0
gfx950,256,1025,3072,2048,ck,0,0,20.3996,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,632.24,720.03,0.0
gfx950,256,1027,3072,2048,ck,0,0,20.3571,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,630.74,717.72,0.0
gfx950,256,1042,3072,2048,ck,0,3,20.4604,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,634.89,717.99,0.0
gfx950,256,1051,3072,2048,ck,0,0,20.5684,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,642.81,724.3,0.0
gfx950,256,1055,3072,2048,ck,0,0,20.5767,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,645.15,725.77,0.0
gfx950,256,1057,3072,2048,ck,0,2,20.5116,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,643.12,722.91,0.0
gfx950,256,1069,3072,2048,ck,0,0,20.6396,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,651.71,729.12,0.0
gfx950,256,1072,3072,2048,ck,0,0,20.5507,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,651.8,728.36,0.0
gfx950,256,1074,3072,2048,ck,0,3,20.5583,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,655.17,731.55,0.0
gfx950,256,1091,3072,2048,ck,0,0,20.6035,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,660.53,732.75,0.0
gfx950,256,1128,3072,2048,ck,0,0,20.7632,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,683.59,748.06,0.0
gfx950,256,1136,3072,2048,ck,0,2,20.7306,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,685.28,747.76,0.0
gfx950,256,1514,3072,2048,ck,2,0,28.3733,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,663.28,650.87,0.0
gfx950,256,2017,3072,2048,ck,2,0,30.7829,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,824.48,741.15,0.0
gfx950,256,2048,3072,2048,ck,2,0,30.6389,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,841.08,752.92,0.0
gfx950,256,2151,3072,2048,ck,0,3,31.9128,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.01,740.38,0.0
gfx950,256,2332,3072,2048,ck,0,2,32.7746,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,889.34,769.68,0.0
gfx950,256,2341,3072,2048,ck,0,0,32.8609,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.79,774.52,0.0
gfx950,256,3072,3072,2048,cktile,31,0,40.1955,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,961.67,782.61,0.0
gfx950,256,3073,3072,2048,cktile,30,0,40.4203,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2_aqrm,956.63,778.46,0.0
gfx950,256,3089,3072,2048,cktile,30,0,40.3201,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2_aqrm,964.0,783.64,0.0
gfx950,256,3110,3072,2048,cktile,12,0,40.5743,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,964.47,782.97,0.0
gfx950,256,3137,3072,2048,cktile,32,0,40.4789,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,975.14,790.28,0.0
gfx950,256,3613,3072,2048,cktile,12,0,41.2202,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,1102.91,870.67,0.0
gfx950,256,4096,3072,2048,ck,0,0,49.1462,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1047.57,809.89,0.0
gfx950,256,4097,3072,2048,ck,0,0,57.6018,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,894.98,691.89,0.0
gfx950,256,4109,3072,2048,ck,0,0,57.6144,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.21,691.75,0.0
gfx950,256,4143,3072,2048,ck,0,0,57.2904,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.75,691.27,0.0
gfx950,256,4345,3072,2048,ck,0,0,57.9367,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,934.41,715.87,0.0
gfx950,256,4413,3072,2048,ck,0,2,58.0843,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,955.16,730.07,0.0
gfx950,256,5121,3072,2048,ck,0,0,61.0055,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1056.25,790.79,0.0
gfx950,256,5123,3072,2048,ck,0,0,61.4492,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1049.03,785.35,0.0
gfx950,256,5133,3072,2048,ck,0,0,60.8059,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1038.35,777.15,0.0
gfx950,256,5185,3072,2048,ck,0,0,61.044,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1068.78,798.88,0.0
gfx950,256,5191,3072,2048,ck,0,2,60.9563,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1056.58,789.64,0.0
gfx950,256,6146,3072,2048,ck,0,2,73.3608,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1047.19,766.96,0.0
gfx950,256,6147,3072,2048,ck,0,1,73.3156,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1040.02,761.7,0.0
gfx950,256,6155,3072,2048,ck,0,0,73.4474,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1054.47,772.16,0.0
gfx950,256,6377,3072,2048,ck,0,0,74.0364,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1060.96,773.91,0.0
gfx950,256,6401,3072,2048,ck,0,2,74.6004,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1064.56,776.23,0.0
gfx950,256,7121,3072,2048,cktile,27,0,78.3094,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1144.22,825.27,0.0
gfx950,256,7169,3072,2048,cktile,27,0,78.4633,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1149.67,828.67,0.0
gfx950,256,7170,3072,2048,cktile,29,0,79.025,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1141.66,822.88,0.0
gfx950,256,7176,3072,2048,cktile,29,0,78.677,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1147.67,827.14,0.0
gfx950,256,7177,3072,2048,cktile,11,0,78.3698,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1152.33,830.49,0.0
gfx950,256,7185,3072,2048,cktile,11,0,78.5513,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1150.94,829.41,0.0
gfx950,256,7206,3072,2048,cktile,29,0,78.6219,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1153.27,830.85,0.0
gfx950,256,7217,3072,2048,cktile,27,0,78.0248,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1163.87,838.36,0.0
gfx950,256,7257,3072,2048,cktile,27,0,78.2906,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1166.35,839.7,0.0
gfx950,256,7265,3072,2048,cktile,27,0,78.2828,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1167.75,840.62,0.0
gfx950,256,7393,3072,2048,cktile,11,0,78.5482,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1184.31,851.13,0.0
gfx950,256,7461,3072,2048,cktile,27,0,78.7745,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1191.77,855.76,0.0
gfx950,256,7634,3072,2048,cktile,27,0,79.0953,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1214.46,870.21,0.0
gfx950,256,8129,3072,2048,ck,0,3,89.8209,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1123.11,800.27,0.0
gfx950,256,8192,3072,2048,ck,0,0,87.8777,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1172.98,835.26,0.0
gfx950,256,1,4608,2048,ck,8,3,6.3553,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.97,1486.7,0.0
gfx950,256,2,4608,2048,ck,8,3,6.8349,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.52,1384.03,0.0
gfx950,256,4,4608,2048,ck,8,3,6.9301,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.89,1368.27,0.0
gfx950,256,8,4608,2048,ck,8,3,6.9649,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.68,1367.9,0.0
gfx950,256,16,4608,2048,ck,8,3,7.276,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,41.5,1321.8,0.0
gfx950,256,24,4608,2048,ck,8,2,7.8193,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,57.93,1241.48,0.0
gfx950,256,32,4608,2048,ck,8,2,8.0506,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,75.02,1217.01,0.0
gfx950,256,40,4608,2048,ck,8,2,8.4593,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,89.25,1168.86,0.0
gfx950,256,48,4608,2048,ck,8,0,8.2538,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,109.76,1208.88,0.0
gfx950,256,56,4608,2048,ck,8,2,9.3776,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,112.71,1073.62,0.0
gfx950,256,64,4608,2048,ck,18,2,9.4721,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,127.22,1069.86,0.0
gfx950,256,72,4608,2048,ck,7,0,9.6826,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,140.35,1058.41,0.0
gfx950,256,80,4608,2048,ck,7,0,9.6589,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,154.78,1059.72,0.0
gfx950,256,88,4608,2048,ck,7,0,9.5949,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,173.11,1086.87,0.0
gfx950,256,96,4608,2048,ck,7,0,9.3953,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,192.86,1119.55,0.0
gfx950,256,104,4608,2048,ck,7,0,9.5418,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,205.72,1111.81,0.0
gfx950,256,112,4608,2048,ck,7,0,9.5734,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,220.81,1117.55,0.0
gfx950,256,120,4608,2048,ck,18,3,10.682,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,210.77,1003.98,0.0
gfx950,256,128,4608,2048,ck,18,0,9.6152,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,251.26,1131.44,0.0
gfx950,256,136,4608,2048,ck,18,3,10.833,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,228.2,975.17,0.0
gfx950,256,144,4608,2048,ck,18,0,10.9265,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,248.74,1012.14,0.0
gfx950,256,152,4608,2048,ck,18,2,10.966,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,253.83,986.45,0.0
gfx950,256,160,4608,2048,ck,12,1,11.012,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,265.28,987.31,0.0
gfx950,256,168,4608,2048,ck,18,1,11.0462,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,281.14,1004.51,0.0
gfx950,256,176,4608,2048,ck,18,2,11.1051,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,295.24,1014.94,0.0
gfx950,256,184,4608,2048,ck,18,3,11.0915,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,302.23,1001.65,0.0
gfx950,256,192,4608,2048,ck,18,0,9.7025,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,359.01,1149.17,0.0
gfx950,256,200,4608,2048,ck,12,0,12.6931,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,297.4,920.97,0.0
gfx950,256,208,4608,2048,ck,12,3,12.4787,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,306.7,920.3,0.0
gfx950,256,216,4608,2048,ck,12,0,12.6807,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,313.75,913.52,0.0
gfx950,256,224,4608,2048,ck,12,0,11.3387,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,360.12,1018.74,0.0
gfx950,256,232,4608,2048,ck,2,0,15.2336,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,287.45,791.04,0.0
gfx950,256,240,4608,2048,ck,2,1,15.2812,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,293.77,787.35,0.0
gfx950,256,248,4608,2048,ck,2,2,15.3306,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,304.64,796.01,0.0
gfx950,256,256,4608,2048,ck,2,0,15.124,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,318.49,812.13,0.0
gfx950,256,272,4608,2048,ck,2,3,15.326,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,330.83,805.57,0.0
gfx950,256,288,4608,2048,ck,2,2,15.6029,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,347.19,809.95,0.0
gfx950,256,304,4608,2048,ck,2,0,15.5062,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,370.03,829.44,0.0
gfx950,256,320,4608,2048,ck,2,3,15.3105,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,388.92,839.8,0.0
gfx950,256,336,4608,2048,ck,2,0,15.5759,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,407.15,848.87,0.0
gfx950,256,352,4608,2048,ck,2,0,15.5381,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,427.58,862.53,0.0
gfx950,256,368,4608,2048,ck,2,2,15.5717,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,443.86,867.96,0.0
gfx950,256,384,4608,2048,ck,2,1,15.4267,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,467.18,887.11,0.0
gfx950,256,400,4608,2048,ck,2,0,15.5191,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,486.48,898.43,0.0
gfx950,256,416,4608,2048,ck,2,0,15.7919,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,497.2,894.32,0.0
gfx950,256,432,4608,2048,ck,2,0,15.7696,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,517.05,907.01,0.0
gfx950,256,448,4608,2048,ck,2,0,15.5744,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,542.92,929.95,0.0
